,l1,l2,l_inf,dist,sparsity,segnums,target_probs
68,4.491796324999999,1.0474810828338648,0.36450693,4.491796324999999,0.7133333333333334,2,0.49835595
69,10.528157646899999,2.2385262779393242,0.7421223800000001,10.528157646899999,0.7,1,0.49835595
70,2.6595826769999995,0.6611718854967991,0.3465982000000001,2.6595826769999995,0.7,1,0.49835598
71,5.337506857999999,1.2082775597579485,0.430562935,5.337506857999999,0.7,1,0.49835595
72,5.524840601000001,1.0964462231739043,0.405436258,5.524840601000001,0.7,1,0.49835598
73,49.794604537000005,8.44070128457696,1.6856210699999998,49.794604537000005,0.7,1,0.49833938
74,51.643071273000004,8.76401545983517,1.84882662,51.643071273000004,0.7,1,0.49834
75,2.563795883,0.4176768504355334,0.12267060000000019,2.563795883,0.7,1,0.49835595
76,4.658455491,1.0980905105991827,0.41216530000000007,4.658455491,0.7,1,0.49835595
77,38.319206435,6.342478322726405,1.3666435799999999,38.319206435,0.7,1,0.49834225
78,43.840651715,7.502887619759912,1.60624809,43.840651715,0.7,1,0.4983381
79,15.227067286,3.3102250349243514,1.05442694,15.227067286,0.7,1,0.49835595
80,24.483943974299997,4.3818848135282895,1.26249843,24.483943974299997,0.7,1,0.49834758
81,18.879348433,3.3595462886311203,0.9697028400000001,18.879348433,0.7,1,0.49834248
82,38.160100192,6.2940630430754245,1.34824164,38.160100192,0.7,1,0.49833646
83,3.2305322720000005,0.740950589991939,0.36926713499999997,3.2305322720000005,0.7,1,0.49835598
84,8.053898071999999,1.7075269480248492,0.7094734,8.053898071999999,0.7,1,0.49835595
85,3.5229461329999996,0.7278782761183854,0.23563540000000005,3.5229461329999996,0.7,1,0.49835595
86,25.836891911,5.307726765197184,1.61493776,25.836891911,0.7,1,0.49834058
87,11.560057843,2.8869764776809737,0.901372865,11.560057843,0.7,1,0.49835595
88,6.000433527,1.2249168814167373,0.48856980000000005,6.000433527,0.7,1,0.49835595
89,2.212554302,0.44361949255776717,0.19359189999999993,2.212554302,0.7066666666666667,2,0.49835598
90,8.171381828000001,1.7658033694334672,0.7110055,8.171381828000001,0.7,1,0.49835595
91,42.920542089,7.466285933585547,1.66494132,42.920542089,0.7,1,0.4983392
92,8.714690784,1.9084137960036083,0.71806178,8.714690784,0.7,1,0.49835598
93,50.833703248,8.428019188543459,1.59959797,50.833703248,0.7,1,0.4983349
94,17.599768253,3.8372117366798415,1.1670303400000002,17.599768253,0.7,1,0.49836168
95,10.366123818999998,2.241595292927559,0.85068608,10.366123818999998,0.7,1,0.49835595
96,8.344991052000001,1.8578683008799524,0.6087178080000001,8.344991052000001,0.7,1,0.49835595
97,52.22893838900001,8.912569336294407,1.80820267,52.22893838900001,0.7,1,0.4983429
98,23.683155523000003,4.818055441081097,1.43479328,23.683155523000003,0.7,1,0.49833947
99,5.960162996699999,1.2050751030262696,0.48892730000000006,5.960162996699999,0.7,1,0.49835548
100,56.25872581099999,9.399107509181508,1.80802671,56.25872581099999,0.7,1,0.49833938
101,24.0526483,4.468686789580223,1.26455514,24.0526483,0.7,1,0.4983536
102,30.256755351000002,6.06964194995097,1.72334499,30.256755351000002,0.7,1,0.4983404
103,7.005744668,1.3501315594277647,0.48894548,7.005744668,0.7,1,0.49835595
104,4.476452123,2.390828652160189,2.1224069649999997,4.476452123,0.7,1,0.49835598
105,4.553307961,0.7780309743695052,0.2789682,4.553307961,0.7,1,0.49834892
106,9.137394084,1.718178949468909,0.58874618,9.137394084,0.7,1,0.49835438
107,61.510104854000005,10.289084792990858,2.00168921,61.510104854000005,0.7,1,0.49841747
108,5.812726413,1.11657180563909,0.42737179999999997,5.812726413,0.7,1,0.49835595
109,21.176320883,5.090480859500438,1.513833188,21.176320883,0.72,3,0.49837708
110,12.260942400000001,2.9818967620608947,0.94014661,12.260942400000001,0.7066666666666667,2,0.49835595
111,12.545901108999999,2.983247715152148,0.989394895,12.545901108999999,0.72,3,0.49835593
112,28.541187943,5.587997806269672,1.55107462,28.541187943,0.7,1,0.49834067
113,53.778210133,9.102758803499087,1.80168267,53.778210133,0.7,1,0.4983414
114,7.378049239999999,1.5393275634930963,0.62751658,7.378049239999999,0.7,1,0.4983492
115,28.6647920559,5.988707068570635,1.76029986,28.6647920559,0.7,1,0.49833983
116,45.909421417,7.794985026573186,1.6086694499999998,45.909421417,0.7,1,0.49833626
117,28.953309171,6.04254997586133,1.75696736,28.953309171,0.7,1,0.49834058
118,4.521716722000001,0.7658808798856741,0.208572285,4.521716722000001,0.7,1,0.49835598
119,45.2959389933,7.685674643587372,1.5909498700000002,45.2959389933,0.7,1,0.4983373
120,31.996376793,6.427236488061278,1.78127016,31.996376793,0.7,1,0.49834096
121,41.447376796,7.084447324057853,1.5757907800000002,41.447376796,0.7,1,0.4983479
122,2.0151345280000004,0.4978255178169188,0.23204788099999998,2.0151345280000004,0.7,1,0.49835598
